client_id,channel_id,contact_day,contact_month,duration_sec,contacts_count,subscribed
6320,3,27,5,395,2,false
6321,3,27,5,93,10,false
6322,3,27,5,421,3,false
6323,3,27,5,166,9,false
6324,3,27,5,410,1,false
6325,3,27,5,89,2,false
6326,3,27,5,755,1,false
6327,3,27,5,139,2,false
6328,3,27,5,145,2,false
6329,3,27,5,95,1,false
6330,3,27,5,191,1,false
6331,3,27,5,211,1,false
6332,3,27,5,193,1,false
6333,3,27,5,220,2,false
6334,3,27,5,88,1,false
6335,3,27,5,120,2,false
6336,3,27,5,318,1,false
6337,3,27,5,405,1,false
6338,3,27,5,751,1,true
6339,3,27,5,207,1,false
6340,3,27,5,95,4,false
6341,3,27,5,319,1,false
6342,3,27,5,272,2,false
6343,3,27,5,142,2,false
6344,3,27,5,233,3,false
6345,3,27,5,498,1,false
6346,3,27,5,27,1,false
6347,3,27,5,127,1,false
6348,3,27,5,237,2,false
6349,3,27,5,193,1,false
6350,3,27,5,129,2,false
6351,3,27,5,116,3,false
6352,3,27,5,99,1,false
6353,3,27,5,345,1,false
6354,3,27,5,151,1,false
6355,3,27,5,376,2,false
6356,3,27,5,99,1,false
6357,3,27,5,210,2,false
6358,3,27,5,277,1,false
6359,3,27,5,326,2,false
6360,3,27,5,305,2,false
6361,3,27,5,320,1,false
6362,3,27,5,298,1,false
6363,3,27,5,219,1,false
6364,3,27,5,222,1,false
6365,3,27,5,513,1,false
6366,3,27,5,345,1,false
6367,3,27,5,321,1,false
6368,3,27,5,355,1,false
6369,3,27,5,240,2,false
6370,3,27,5,383,2,false
6371,3,27,5,301,1,false
6372,3,27,5,179,3,false
6373,3,27,5,160,1,false
6374,3,27,5,236,4,false
6375,3,27,5,89,1,false
6376,3,27,5,181,1,false
6377,3,27,5,377,1,false
6378,3,27,5,240,6,false
6379,3,27,5,174,2,false
6380,3,27,5,125,4,false
6381,3,27,5,446,1,false
6382,3,27,5,518,2,false
6383,3,27,5,280,3,false
6384,3,27,5,269,2,false
6385,3,27,5,394,1,false
6386,3,27,5,280,1,false
6387,3,27,5,228,1,false
6388,3,27,5,247,1,false
6389,3,27,5,66,1,false
6390,3,27,5,88,1,false
6391,3,27,5,312,2,false
6392,3,27,5,709,1,true
6393,3,27,5,33,6,false
6394,3,27,5,212,2,false
6395,3,27,5,107,2,false
6396,3,27,5,140,2,false
6397,3,27,5,299,1,false
6398,3,27,5,62,13,false
6399,3,27,5,548,1,false
6400,3,27,5,574,5,false
6401,3,27,5,182,1,false
6402,3,27,5,318,3,false
6403,3,27,5,68,9,false
6404,3,27,5,217,2,false
6405,3,27,5,211,1,false
6406,3,27,5,245,2,false
6407,3,27,5,363,2,false
6408,3,27,5,347,1,false
6409,3,27,5,137,2,false
6410,3,27,5,749,2,false
6411,3,27,5,498,1,false
6412,3,27,5,142,1,false
6413,3,27,5,570,1,false
6414,3,27,5,172,1,false
6415,3,27,5,64,1,false
6416,3,27,5,492,8,false
6417,3,27,5,198,1,false
6418,3,27,5,389,1,false
6419,3,27,5,120,2,false
6420,3,27,5,389,2,false
6421,3,27,5,92,2,false
6422,3,27,5,436,1,false
6423,3,27,5,59,4,false
6424,3,27,5,100,2,false
6425,3,27,5,0,4,false
6426,3,27,5,93,2,false
6427,3,27,5,364,2,false
6428,3,27,5,111,3,false
6429,3,27,5,171,4,false
6430,3,27,5,466,2,false
6431,3,27,5,345,2,false
6432,3,27,5,241,2,false
6433,3,27,5,233,2,false
6434,3,27,5,149,2,false
6435,3,27,5,304,2,false
6436,3,27,5,134,2,false
6437,3,27,5,355,2,false
6438,3,27,5,953,3,false
6439,3,27,5,100,2,false
6440,3,27,5,121,2,false
6441,3,27,5,22,2,false
6442,3,27,5,30,8,false
6443,3,27,5,160,3,false
6444,3,27,5,723,2,false
6445,3,27,5,136,2,false
6446,3,27,5,305,2,false
6447,3,27,5,103,2,false
6448,3,27,5,123,1,false
6449,3,27,5,8,2,false
6450,3,27,5,267,1,false
6451,3,27,5,315,2,false
6452,3,27,5,3094,2,true
6453,3,27,5,21,1,false
6454,3,27,5,269,11,false
6455,3,27,5,159,5,false
6456,3,27,5,182,3,false
6457,3,27,5,185,2,false
6458,3,27,5,359,6,false
6459,3,27,5,220,2,false
6460,3,27,5,179,5,false
6461,3,27,5,66,2,false
6462,3,27,5,135,5,false
6463,3,27,5,166,2,false
6464,3,27,5,152,11,false
6465,3,27,5,256,2,false
6466,3,27,5,141,3,false
6467,3,27,5,265,2,false
6468,3,27,5,87,3,false
6469,3,27,5,452,2,false
6470,3,27,5,62,2,false
6471,3,27,5,348,2,false
6472,3,27,5,153,2,false
6473,3,27,5,89,5,false
6474,3,27,5,132,3,false
6475,3,27,5,580,2,false
6476,3,27,5,34,3,false
6477,3,27,5,72,3,false
6478,3,27,5,175,5,false
6479,3,27,5,99,2,false
6480,3,27,5,591,5,false
6481,3,27,5,290,2,false
6482,3,27,5,336,10,false
6483,3,27,5,29,2,false
6484,3,27,5,266,4,false
6485,3,27,5,47,5,false
6486,3,27,5,298,3,false
6487,3,27,5,282,2,false
6488,3,27,5,209,2,false
6489,3,27,5,67,4,false
6490,3,27,5,106,2,false
6491,3,27,5,111,2,false
6492,3,27,5,157,2,false
6493,3,27,5,197,2,false
6494,3,27,5,257,2,false
6495,3,27,5,42,4,false
6496,3,27,5,492,3,false
6497,3,27,5,319,5,false
6498,3,27,5,371,2,false
6499,3,27,5,383,3,false
6500,3,27,5,110,2,false
6501,3,27,5,88,2,false
6502,3,27,5,3,4,false
6503,3,27,5,97,5,false
6504,3,27,5,335,3,false
6505,3,27,5,15,10,false
6506,3,27,5,4,4,false
6507,3,27,5,5,3,false
6508,3,27,5,284,1,false
6509,3,27,5,264,1,false
6510,3,27,5,239,1,false
6511,3,27,5,21,5,false
6512,3,27,5,15,13,false
6513,3,27,5,350,3,false
6514,3,27,5,201,5,false
6515,3,27,5,112,4,false
6516,3,27,5,350,4,false
6517,3,27,5,240,3,false
6518,3,27,5,127,2,false
6519,3,27,5,157,2,false
6520,3,27,5,337,2,false
6521,3,27,5,662,7,false
6522,3,27,5,124,2,false
6523,3,27,5,165,2,false
6524,3,27,5,63,9,false
6525,3,27,5,101,3,false
6526,3,27,5,133,2,false
6527,3,27,5,145,5,false
6528,3,27,5,374,9,false
6529,3,27,5,550,7,false
6530,3,27,5,350,3,false
6531,3,27,5,349,3,false
6532,3,27,5,371,2,false
6533,3,27,5,676,6,false
6534,3,27,5,205,8,false
6535,3,27,5,132,2,false
6536,3,27,5,165,3,false
6537,3,27,5,177,2,false
6538,3,27,5,62,2,false
6539,3,27,5,398,3,false
6540,3,27,5,92,4,false
6541,3,27,5,342,4,false
6542,3,27,5,198,2,false
6543,3,27,5,77,4,false
6544,3,27,5,112,3,false
6545,3,27,5,22,16,false
6546,3,27,5,206,2,false
6547,3,27,5,87,3,false
6548,3,27,5,143,8,false
6549,3,27,5,102,3,false
6550,3,27,5,224,3,false
6551,3,27,5,50,5,false
6552,3,27,5,73,5,false
6553,3,27,5,42,3,false
6554,3,27,5,144,7,false
6555,3,27,5,1224,8,false
6556,3,27,5,50,3,false
6557,3,27,5,268,4,false
6558,3,27,5,132,8,false
6559,3,27,5,108,3,false
6560,3,27,5,265,4,false
6561,3,27,5,107,2,false
6562,3,27,5,167,3,false
6563,3,27,5,20,4,false
6564,3,27,5,141,2,false
6565,3,27,5,346,3,false
6566,3,27,5,1168,2,false
6567,3,28,5,17,13,false
6568,3,28,5,166,3,false
6569,3,28,5,74,3,false
6570,3,28,5,78,2,false
6571,3,28,5,153,3,false
6572,3,28,5,61,2,false
6573,3,28,5,318,6,false
6574,3,28,5,228,9,false
6575,3,28,5,59,1,false
6576,3,28,5,189,7,false
6577,3,28,5,121,1,false
6578,3,28,5,110,2,false
6579,3,28,5,397,1,false
6580,3,28,5,87,1,false
6581,3,28,5,372,2,false
6582,3,28,5,223,1,false
6583,3,28,5,117,6,false
6584,3,28,5,219,3,false
6585,3,28,5,64,1,false
6586,3,28,5,138,1,false
6587,3,28,5,507,2,false
6588,3,28,5,91,3,false
6589,3,28,5,230,8,false
6590,3,28,5,249,2,false
6591,3,28,5,152,1,false
6592,3,28,5,126,2,false
6593,3,28,5,551,1,false
6594,3,28,5,83,4,false
6595,3,28,5,151,8,false
6596,3,28,5,215,2,false
6597,3,28,5,332,1,false
6598,3,28,5,198,1,false
6599,3,28,5,938,2,true
6600,3,28,5,385,1,false
6601,3,28,5,193,1,false
6602,3,28,5,195,4,false
6603,3,28,5,254,1,false
6604,3,28,5,198,3,false
6605,3,28,5,79,6,false
6606,3,28,5,130,2,false
6607,3,28,5,190,3,false
6608,3,28,5,454,1,false
6609,3,28,5,102,1,false
6610,3,28,5,185,1,false
6611,3,28,5,231,2,false
6612,3,28,5,176,2,false
6613,3,28,5,189,1,false
6614,3,28,5,132,1,false
6615,3,28,5,103,4,false
6616,3,28,5,114,3,false
6617,3,28,5,176,2,false
6618,3,28,5,738,1,false
6619,3,28,5,283,3,false
6620,3,28,5,39,4,false
6621,3,28,5,224,2,false
6622,3,28,5,593,1,false
6623,3,28,5,128,2,false
6624,3,28,5,480,2,false
6625,3,28,5,177,2,false
6626,3,28,5,102,1,false
6627,3,28,5,1560,2,true
6628,3,28,5,49,3,false
6629,3,28,5,124,1,false
6630,3,28,5,58,1,false
6631,3,28,5,199,3,false
6632,3,28,5,576,3,true
6633,3,28,5,168,1,false
6634,3,28,5,261,6,false
6635,3,28,5,430,1,false
6636,3,28,5,674,2,false
6637,3,28,5,112,7,false
6638,3,28,5,248,6,false
6639,3,28,5,350,1,false
6640,3,28,5,252,1,false
6641,3,28,5,147,1,false
6642,3,28,5,256,2,false
6643,3,28,5,255,1,false
6644,3,28,5,141,2,false
6645,3,28,5,163,1,false
6646,3,28,5,125,1,false
6647,3,28,5,195,3,false
6648,3,28,5,61,1,false
6649,3,28,5,95,3,false
6650,3,28,5,166,1,false
6651,3,28,5,39,1,false
6652,3,28,5,861,2,false
6653,3,28,5,247,1,false
6654,3,28,5,212,1,false
6655,3,28,5,55,1,false
6656,3,28,5,209,2,false
6657,3,28,5,68,1,false
6658,3,28,5,181,1,false
6659,3,28,5,136,1,false
6660,3,28,5,390,1,false
6661,3,28,5,373,1,false
6662,3,28,5,44,1,false
6663,3,28,5,199,2,false
6664,3,28,5,582,1,false
6665,3,28,5,210,1,false
6666,3,28,5,222,1,false
6667,3,28,5,217,1,false
6668,3,28,5,135,1,false
6669,3,28,5,85,1,false
6670,3,28,5,396,1,false
6671,3,28,5,58,1,false
6672,3,28,5,94,1,false
6673,3,28,5,210,1,false
6674,3,28,5,64,4,false
6675,3,28,5,418,1,false
6676,3,28,5,140,1,false
6677,3,28,5,171,6,false
6678,3,28,5,223,1,false
6679,3,28,5,204,1,false
6680,3,28,5,199,1,false
6681,3,28,5,195,1,false
6682,3,28,5,139,1,false
6683,3,28,5,63,2,false
6684,3,28,5,543,2,true
6685,3,28,5,290,1,false
6686,3,28,5,154,3,false
6687,3,28,5,226,10,false
6688,3,28,5,141,1,false
6689,3,28,5,165,1,false
6690,3,28,5,156,1,false
6691,3,28,5,99,5,false
6692,3,28,5,297,1,false
6693,3,28,5,174,1,false
6694,3,28,5,62,3,false
6695,3,28,5,221,1,false
6696,3,28,5,104,4,false
6697,3,28,5,136,1,false
6698,3,28,5,21,24,false
6699,3,28,5,72,18,false
6700,3,28,5,125,2,false
6701,3,28,5,307,1,false
6702,3,28,5,154,2,false
6703,3,28,5,357,1,false
6704,3,28,5,236,1,false
6705,3,28,5,202,2,false
6706,3,28,5,227,2,false
6707,3,28,5,166,1,false
6708,3,28,5,143,2,false
6709,3,28,5,119,5,false
6710,3,28,5,154,1,false
6711,3,28,5,268,1,false
6712,3,28,5,507,1,false
6713,3,28,5,126,4,false
6714,3,28,5,102,2,false
6715,3,28,5,268,1,false
6716,3,28,5,386,1,false
6717,3,28,5,63,1,false
6718,3,28,5,313,2,false
6719,3,28,5,75,1,false
6720,3,28,5,89,1,false
6721,3,28,5,209,1,false
6722,3,28,5,181,1,false
6723,3,28,5,173,4,false
6724,3,28,5,439,2,false
6725,3,28,5,119,1,false
6726,3,28,5,713,1,false
6727,3,28,5,678,1,false
6728,3,28,5,202,1,false
6729,3,28,5,96,1,false
6730,3,28,5,72,1,false
6731,3,28,5,78,4,false
6732,3,28,5,82,1,false
6733,3,28,5,392,1,false
6734,3,28,5,217,1,false
6735,3,28,5,188,1,false
6736,3,28,5,130,1,false
6737,3,28,5,231,1,false
6738,3,28,5,151,3,false
6739,3,28,5,211,2,false
6740,3,28,5,249,11,false
6741,3,28,5,204,3,false
6742,3,28,5,1210,1,false
6743,3,28,5,27,1,false
6744,3,28,5,680,1,false
6745,3,28,5,206,1,false
6746,3,28,5,227,1,false
6747,3,28,5,124,1,false
6748,3,28,5,66,7,false
6749,3,28,5,821,2,false
6750,3,28,5,565,2,false
6751,3,28,5,126,1,false
6752,3,28,5,615,2,true
6753,3,28,5,167,3,false
6754,3,28,5,211,4,false
6755,3,28,5,742,3,false
6756,3,28,5,134,1,false
6757,3,28,5,615,1,false
6758,3,28,5,497,2,false
6759,3,28,5,69,2,false
6760,3,28,5,105,4,false
6761,3,28,5,213,1,false
6762,3,28,5,143,2,false
6763,3,28,5,294,1,false
6764,3,28,5,289,1,false
6765,3,28,5,461,1,false
6766,3,28,5,162,1,false
6767,3,28,5,207,1,false
6768,3,28,5,216,1,false
6769,3,28,5,185,1,false
6770,3,28,5,399,1,false
6771,3,28,5,67,2,false
6772,3,28,5,85,2,false
6773,3,28,5,317,1,false
6774,3,28,5,507,1,true
6775,3,28,5,1183,1,true
6776,3,28,5,302,1,false
6777,3,28,5,344,2,false
6778,3,28,5,270,4,false
6779,3,28,5,8,4,false
6780,3,28,5,489,1,false
6781,3,28,5,328,1,false
6782,3,28,5,114,1,false
6783,3,28,5,122,1,false
6784,3,28,5,201,1,false
6785,3,28,5,117,2,false
6786,3,28,5,226,1,false
6787,3,28,5,93,1,false
6788,3,28,5,97,2,false
6789,3,28,5,438,1,false
6790,3,28,5,174,1,false
6791,3,28,5,675,1,false
6792,3,28,5,123,18,false
6793,3,28,5,266,2,false
6794,3,28,5,195,2,false
6795,3,28,5,145,3,false
6796,3,28,5,150,2,false
6797,3,28,5,232,4,false
6798,3,28,5,91,3,false
6799,3,28,5,83,2,false
6800,3,28,5,314,2,false
6801,3,28,5,694,2,true
6802,3,28,5,149,2,false
6803,3,28,5,146,1,false
6804,3,28,5,591,2,false
6805,3,28,5,116,9,false
6806,3,28,5,288,3,false
6807,3,28,5,36,1,false
6808,3,28,5,191,2,false
6809,3,28,5,97,1,false
6810,3,28,5,71,2,false
6811,3,28,5,275,2,false
6812,3,28,5,187,4,false
6813,3,28,5,170,5,false
6814,3,28,5,24,1,false
6815,3,28,5,251,1,false
6816,3,28,5,152,1,false
6817,3,28,5,463,1,false
6818,3,28,5,157,1,false
6819,3,28,5,408,1,false
6820,3,28,5,74,2,false
6821,3,28,5,62,2,false
6822,3,28,5,806,1,true
6823,3,28,5,179,2,false
6824,3,28,5,796,1,true
6825,3,28,5,160,3,false
6826,3,28,5,272,2,false
6827,3,28,5,125,2,false
6828,3,28,5,81,2,false
6829,3,28,5,296,1,false
6830,3,28,5,189,3,false
6831,3,28,5,597,3,false
6832,3,28,5,61,1,false
6833,3,28,5,158,2,false
6834,3,28,5,159,2,false
6835,3,28,5,53,1,false
6836,3,28,5,198,2,false
6837,3,28,5,45,1,false
6838,3,28,5,132,1,false
6839,3,28,5,664,2,true
6840,3,28,5,290,1,false
6841,3,28,5,184,2,false
6842,3,28,5,51,1,false
6843,3,28,5,67,2,false
6844,3,28,5,119,1,false
6845,3,28,5,260,1,false
6846,3,28,5,68,1,false
6847,3,28,5,99,2,false
6848,3,28,5,285,2,false
6849,3,28,5,81,4,false
6850,3,28,5,244,6,false
6851,3,28,5,227,1,false
6852,3,28,5,183,1,false
6853,3,28,5,100,2,false
6854,3,28,5,228,2,false
6855,3,28,5,648,1,true
6856,3,28,5,198,3,false
6857,3,28,5,536,7,false
6858,3,28,5,173,1,false
6859,3,28,5,184,2,false
6860,3,28,5,282,2,false
6861,3,28,5,269,2,false
6862,3,28,5,333,2,false
6863,3,28,5,121,1,false
6864,3,28,5,216,1,false
6865,3,28,5,347,2,false
6866,3,28,5,88,3,false
6867,3,28,5,279,2,false
6868,3,28,5,294,3,false
6869,3,28,5,188,2,false
6870,3,28,5,116,6,false
6871,3,28,5,60,6,false
6872,3,28,5,860,2,false
6873,3,28,5,217,2,false
6874,3,28,5,298,5,false
6875,3,28,5,864,2,true
6876,3,28,5,469,3,false
6877,3,28,5,139,2,false
6878,3,28,5,80,9,false
6879,3,28,5,129,2,false
6880,3,28,5,346,2,false
6881,3,28,5,103,2,false
6882,3,28,5,47,1,false
6883,3,28,5,244,3,false
6884,3,28,5,136,1,false
6885,3,28,5,110,5,false
6886,3,28,5,433,3,false
6887,3,28,5,66,2,false
6888,3,28,5,140,2,false
6889,3,28,5,333,2,false
6890,3,28,5,89,1,false
6891,3,28,5,54,1,false
6892,3,28,5,198,1,false
6893,3,28,5,72,3,false
6894,3,28,5,124,1,false
6895,3,28,5,118,1,false
6896,3,28,5,109,1,false
6897,3,28,5,24,1,false
6898,3,28,5,157,3,false
6899,3,28,5,489,2,false
6900,3,28,5,84,3,false
6901,3,28,5,239,2,false
6902,3,28,5,357,1,false
6903,3,28,5,383,1,false
6904,3,28,5,101,2,false
6905,3,28,5,344,1,false
6906,3,28,5,360,1,false
6907,3,28,5,310,2,false
6908,3,28,5,314,2,false
6909,3,28,5,79,2,false
6910,3,28,5,315,2,false
6911,3,28,5,117,2,false
6912,3,28,5,229,2,false
6913,3,28,5,94,1,false
6914,3,28,5,612,2,false
6915,3,28,5,83,4,false
6916,3,28,5,338,2,false
6917,3,28,5,491,1,false
6918,3,28,5,882,1,false
6919,3,28,5,1730,1,true
6920,3,28,5,83,1,false
6921,3,28,5,193,2,false
6922,3,28,5,249,2,false
6923,3,28,5,629,2,false
6924,3,28,5,260,2,false
6925,3,28,5,202,2,false
6926,3,28,5,217,5,false
6927,3,28,5,300,3,false
6928,3,28,5,94,3,false
6929,3,28,5,157,2,false
6930,3,28,5,238,8,false
6931,3,28,5,50,2,false
6932,3,28,5,121,3,false
6933,3,28,5,389,4,false
6934,3,28,5,667,3,false
6935,3,28,5,376,4,false
6936,3,28,5,23,16,false
6937,3,28,5,404,1,false
6938,3,28,5,27,2,false
6939,3,28,5,124,1,false
6940,3,28,5,96,1,false
6941,3,28,5,87,2,false
6942,3,28,5,126,2,false
6943,3,28,5,330,5,false
6944,3,28,5,198,3,false
6945,3,28,5,259,2,false
6946,3,28,5,429,10,false
6947,3,28,5,545,1,false
6948,3,28,5,44,7,false
6949,3,28,5,279,2,false
6950,3,28,5,172,2,false
6951,3,28,5,136,2,false
6952,3,28,5,82,6,false
6953,3,28,5,324,4,false
6954,3,28,5,107,7,false
6955,3,28,5,48,2,false
6956,3,28,5,449,4,false
6957,3,28,5,362,3,false
6958,3,28,5,99,2,false
6959,3,28,5,207,3,false
6960,3,28,5,297,14,false
6961,3,28,5,172,1,false
6962,3,28,5,158,10,false
6963,3,28,5,180,2,false
6964,3,28,5,453,2,false
6965,3,28,5,410,1,false
6966,3,28,5,424,3,false
6967,3,28,5,74,2,false
6968,3,28,5,96,4,false
6969,3,28,5,109,2,false
6970,3,28,5,52,2,false
6971,3,28,5,26,5,false
6972,3,28,5,506,2,false
6973,3,28,5,173,3,false
6974,3,28,5,106,3,false
6975,3,28,5,77,3,false
6976,3,28,5,95,2,false
6977,3,28,5,463,2,false
6978,3,28,5,25,1,false
6979,3,28,5,116,1,false
6980,3,28,5,104,2,false
6981,3,28,5,267,2,false
6982,3,28,5,64,1,false
6983,3,28,5,340,3,false
6984,3,28,5,33,2,false
6985,3,28,5,325,2,false
6986,3,28,5,528,2,false
6987,3,28,5,1277,2,false
6988,3,28,5,153,2,false
6989,3,28,5,363,4,false
6990,3,28,5,411,3,false
6991,3,28,5,245,2,false
6992,3,28,5,160,2,false
6993,3,28,5,140,5,false
6994,3,28,5,25,2,false
6995,3,28,5,179,3,false
6996,3,28,5,157,3,false
6997,3,28,5,361,4,false
6998,3,28,5,157,2,false
6999,3,28,5,65,11,false
7000,3,28,5,386,3,false
7001,3,28,5,593,2,false
7002,3,28,5,176,2,false
7003,3,28,5,189,2,false
7004,3,28,5,302,2,false
7005,3,28,5,48,5,false
7006,3,28,5,51,4,false
7007,3,28,5,471,2,false
7008,3,28,5,99,2,false
7009,3,28,5,452,2,false
7010,3,28,5,187,3,false
7011,3,28,5,22,7,false
7012,3,28,5,335,2,false
7013,3,28,5,110,8,false
7014,3,28,5,299,3,false
7015,3,28,5,85,3,false
7016,3,28,5,234,3,false
7017,3,28,5,264,2,false
7018,3,28,5,233,4,false
7019,3,28,5,239,4,false
7020,3,28,5,611,3,false
7021,3,28,5,600,2,false
7022,3,28,5,266,4,false
7023,3,28,5,478,2,false
7024,3,28,5,92,5,false
7025,3,28,5,158,2,false
7026,3,28,5,198,2,false
7027,3,28,5,438,2,false
7028,3,28,5,75,6,false
7029,3,28,5,225,4,false
7030,3,28,5,342,2,false
7031,3,28,5,116,12,false
7032,3,28,5,88,3,false
7033,3,28,5,109,3,false
7034,3,28,5,252,2,false
7035,3,28,5,456,2,false
7036,3,28,5,92,5,false
7037,3,28,5,223,5,false
7038,3,28,5,148,3,false
7039,3,28,5,205,3,false
7040,3,28,5,80,3,false
7041,3,28,5,97,4,false
7042,3,28,5,95,5,false
7043,3,28,5,357,3,false
7044,3,28,5,23,17,false
7045,3,28,5,513,2,false
7046,3,28,5,171,5,false
7047,3,28,5,90,8,false
7048,3,28,5,51,2,false
7049,3,28,5,560,9,true
7050,3,28,5,245,2,false
7051,3,28,5,318,2,false
7052,3,28,5,105,2,false
7053,3,28,5,261,2,false
7054,3,28,5,200,4,false
7055,3,28,5,267,4,false
7056,3,28,5,191,5,false
7057,3,28,5,300,4,false
7058,3,28,5,82,4,false
7059,3,28,5,153,3,false
7060,3,28,5,504,3,false
7061,3,28,5,104,3,false
7062,3,28,5,194,3,false
7063,3,28,5,212,4,false
7064,3,28,5,122,4,false
7065,3,28,5,185,6,false
7066,3,28,5,87,5,false
7067,3,28,5,145,2,false
7068,3,28,5,30,2,false
7069,3,28,5,585,3,false
7070,3,28,5,136,2,false
7071,3,28,5,146,2,false
7072,3,28,5,90,8,false
7073,3,28,5,180,2,false
7074,3,28,5,376,3,false
7075,3,29,5,100,2,false
7076,3,29,5,31,2,false
7077,3,29,5,154,4,false
7078,3,29,5,93,1,false
7079,3,29,5,334,2,false
7080,3,29,5,92,1,false
7081,3,29,5,750,2,false
7082,3,29,5,332,1,false
7083,3,29,5,333,3,false
7084,3,29,5,118,2,false
7085,3,29,5,620,1,false
7086,3,29,5,276,1,false
7087,3,29,5,193,6,false
7088,3,29,5,138,1,false
7089,3,29,5,233,1,false
7090,3,29,5,144,1,false
7091,3,29,5,543,1,true
7092,3,29,5,155,1,false
7093,3,29,5,140,1,false
7094,3,29,5,42,7,false
7095,3,29,5,127,4,false
7096,3,29,5,103,2,false
7097,3,29,5,205,5,false
7098,3,29,5,286,3,false
7099,3,29,5,37,1,false
7100,3,29,5,54,1,false
7101,3,29,5,132,3,false
7102,3,29,5,95,1,false
7103,3,29,5,177,1,false
7104,3,29,5,179,1,false
7105,3,29,5,242,1,false
7106,3,29,5,128,7,false
7107,3,29,5,184,1,false
7108,3,29,5,284,1,false
7109,3,29,5,148,1,false
7110,3,29,5,244,2,false
7111,3,29,5,107,2,false
7112,3,29,5,381,1,false
7113,3,29,5,140,3,false
7114,3,29,5,217,5,false
7115,3,29,5,1196,1,false
7116,3,29,5,102,1,false
7117,3,29,5,129,2,false
7118,3,29,5,52,1,false
7119,3,29,5,41,1,false
7120,3,29,5,285,1,false
7121,3,29,5,134,1,false
7122,3,29,5,14,1,false
7123,3,29,5,182,2,false
7124,3,29,5,539,1,true
7125,3,29,5,37,3,false
7126,3,29,5,162,5,false
7127,3,29,5,184,1,false
7128,3,29,5,285,1,false
7129,3,29,5,456,1,false
7130,3,29,5,361,1,false
7131,3,29,5,74,1,false
7132,3,29,5,130,1,false
7133,3,29,5,203,1,false
7134,3,29,5,186,1,false
7135,3,29,5,37,1,false
7136,3,29,5,206,2,false
7137,3,29,5,230,4,false
7138,3,29,5,283,1,false
7139,3,29,5,44,1,false
7140,3,29,5,205,1,false
7141,3,29,5,291,1,false
7142,3,29,5,159,1,false
7143,3,29,5,148,1,false
7144,3,29,5,150,1,false
7145,3,29,5,57,3,false
7146,3,29,5,733,1,true
7147,3,29,5,193,1,false
7148,3,29,5,705,1,false
7149,3,29,5,52,3,false
7150,3,29,5,744,1,false
7151,3,29,5,84,1,false
7152,3,29,5,23,1,false
7153,3,29,5,578,3,false
7154,3,29,5,358,1,false
7155,3,29,5,119,1,false
7156,3,29,5,619,1,false
7157,3,29,5,364,2,false
7158,3,29,5,418,8,false
7159,3,29,5,111,1,false
7160,3,29,5,56,2,false
7161,3,29,5,456,1,false
7162,3,29,5,109,1,false
7163,3,29,5,413,2,false
7164,3,29,5,278,1,false
7165,3,29,5,791,2,true
7166,3,29,5,146,1,false
7167,3,29,5,202,1,false
7168,3,29,5,154,1,false
7169,3,29,5,257,1,false
7170,3,29,5,208,1,false
7171,3,29,5,360,5,false
7172,3,29,5,131,1,false
7173,3,29,5,137,1,false
7174,3,29,5,155,1,false
7175,3,29,5,66,2,false
7176,3,29,5,103,7,false
7177,3,29,5,656,1,false
7178,3,29,5,358,10,false
7179,3,29,5,514,3,false
7180,3,29,5,27,1,false
7181,3,29,5,544,4,false
7182,3,29,5,346,6,false
7183,3,29,5,54,2,false
7184,3,29,5,134,6,false
7185,3,29,5,135,2,false
7186,3,29,5,633,6,false
7187,3,29,5,48,1,false
7188,3,29,5,359,2,false
7189,3,29,5,1236,2,false
7190,3,29,5,574,1,false
7191,3,29,5,322,1,false
7192,3,29,5,746,1,true
7193,3,29,5,315,1,false
7194,3,29,5,126,1,false
7195,3,29,5,122,1,false
7196,3,29,5,90,1,false
7197,3,29,5,125,2,false
7198,3,29,5,144,2,false
7199,3,29,5,401,1,false
7200,3,29,5,60,1,false
7201,3,29,5,65,1,false
7202,3,29,5,356,2,false
7203,3,29,5,128,1,false
7204,3,29,5,102,4,false
7205,3,29,5,46,1,false
7206,3,29,5,187,3,false
7207,3,29,5,79,3,false
7208,3,29,5,390,3,false
7209,3,29,5,306,1,false
7210,3,29,5,152,1,false
7211,3,29,5,223,4,false
7212,3,29,5,177,1,false
7213,3,29,5,77,1,false
7214,3,29,5,106,1,false
7215,3,29,5,146,1,false
7216,3,29,5,125,1,false
7217,3,29,5,404,1,false
7218,3,29,5,244,1,false
7219,3,29,5,413,1,false
7220,3,29,5,177,2,false
7221,3,29,5,118,1,false
7222,3,29,5,201,1,false
7223,3,29,5,135,1,false
7224,3,29,5,609,2,false
7225,3,29,5,35,1,false
7226,3,29,5,473,1,false
7227,3,29,5,596,1,false
7228,3,29,5,370,1,false
7229,3,29,5,691,1,false
7230,3,29,5,70,2,false
7231,3,29,5,125,2,false
7232,3,29,5,245,4,false
7233,3,29,5,544,1,false
7234,3,29,5,49,3,false
7235,3,29,5,117,1,false
7236,3,29,5,410,5,false
7237,3,29,5,150,1,false
7238,3,29,5,513,3,false
7239,3,29,5,179,2,false
7240,3,29,5,169,4,false
7241,3,29,5,365,2,false
7242,3,29,5,158,1,false
7243,3,29,5,1207,1,true
7244,3,29,5,159,1,false
7245,3,29,5,82,1,false
7246,3,29,5,42,3,false
7247,3,29,5,206,1,false
7248,3,29,5,92,1,false
7249,3,29,5,162,2,false
